date,CPU_ALL,GPU_ALL,RAM_ALL
2024-03-03,100.0,100.0,100.0
2024-03-10,99.8523098245527,100.21911313488891,100.29005171929133
2024-03-17,99.90300308108601,100.5294554695617,100.4378647281992
2024-03-24,99.97029591940515,100.73571402948946,100.13542616723609
2024-03-31,100.07472927334541,100.84591553890925,99.98449739802628
2024-04-07,99.21036825935391,100.83428423323649,99.47309402489806
2024-04-14,99.27413273736525,100.8636991226067,99.82889476537918
2024-04-21,98.76277512306169,101.1087775446141,100.14527129223984
2024-04-28,98.33434151300757,101.01433844691992,100.17848959707354
2024-05-05,98.04393593092354,100.9498395549576,100.06405521844331
2024-05-12,98.09302948042931,101.01170087121383,99.9454618454981
2024-05-19,97.9135195671066,100.90268555463102,100.03615307195835
2024-05-26,97.39899472193403,100.75897384379029,99.84822893764375
2024-06-02,96.90390264399394,100.59807877657389,99.61355203431643
2024-06-09,97.25597447624448,100.39329554791746,99.36521688653299
2024-06-16,96.95917711877922,100.35886498657943,99.28171519909372
2024-06-23,97.30590616628542,100.50874133236864,99.36953449104476
2024-06-30,97.58048361429643,100.53438120228678,99.37500161077824
2024-07-07,97.52025305831597,100.28641025125093,99.19938982204988
2024-07-14,97.64041910746228,100.34899155087253,99.2531047010632
2024-07-21,97.79863254963234,100.38252740441506,99.12087097878728
2024-07-28,97.56436496921326,100.63852579395997,99.12782964495254
2024-08-04,97.75532660300205,100.8549651381323,99.1224202962961
2024-08-11,97.60678900496018,100.8912842566858,98.97538876961318
2024-08-18,97.38695593628883,100.92472664390131,98.99929355402658
2024-08-25,97.42404045695963,101.06299352955725,98.93481060286831
2024-09-01,96.51125450370765,100.68526657628628,98.72544360076552
2024-09-08,96.3997257883791,100.63290784672454,98.49552456599778
2024-09-15,96.44987097487389,100.7214298077661,98.18253356878394
2024-09-22,97.31168322179226,100.94542947760604,98.26045421078942
2024-09-29,97.46886486467582,100.94356968250803,98.17538432840445
2024-10-06,96.57679941248819,100.83095570250927,97.78813641447542
2024-10-13,95.79592747757441,100.76393403330253,97.55330334801937
2024-10-20,95.68927893512942,100.73689613261378,97.10583182257888
2024-10-27,94.72707018427947,100.68942773673332,96.23143780084173
2024-11-03,94.40517435364174,100.58789492733875,95.89052368929417
2024-11-10,94.64884492135394,100.65850829077637,95.83316240198965
2024-11-17,94.73179665797626,100.64333681506365,95.92118459782694
2024-11-24,95.51573372751588,101.0348894970668,96.03430405071092
2024-12-01,95.2735502232381,101.19304755296722,96.02810575147394
2024-12-08,95.05142615669558,101.23355549597746,95.95565435850408
2024-12-15,95.23177370518076,101.89997393812888,95.92410756110766
2024-12-22,95.3214596706016,102.40154595077057,95.85653095451417
2024-12-29,95.64244974775879,102.73847498530297,95.93461981607025
2025-01-05,95.98495579998556,103.37986215192491,95.9897035345224
2025-01-12,96.27470883021864,104.87850198332316,96.2642692823866
2025-01-19,96.84180704442633,105.20871422091236,96.36474876726149
2025-01-26,97.53416851758328,105.71670486991516,96.57515207751878
2025-02-02,96.77852334856608,105.52642725104407,95.92774786209911
2025-02-09,93.79183837979295,106.40423743433209,96.12258207236181
2025-02-16,94.38600511681088,107.84440147489501,96.28661794901245
2025-02-23,94.00614496323229,108.51849291654715,96.25607370100728
2025-03-02,93.70997057273391,109.05923886521047,96.41772165539211
2025-03-09,94.13934176179721,109.29691608891083,95.89571863130432
2025-03-16,93.9987779216287,108.54546939528727,95.95846099426834
2025-03-23,92.89505473487316,107.76993332510055,96.43591872047334
2025-03-30,92.29121160962555,107.25097255693173,97.05161192049272
2025-04-06,92.04997022718257,106.67492712503287,97.17006191934315
2025-04-13,91.44853478417245,106.4106484238015,97.21747503163328
2025-04-20,91.820337997594,105.83614813071722,97.98088644501448
2025-04-27,90.83306918309624,105.60077160646205,97.96272244023547
2025-05-04,89.91117755881683,105.03770679549288,97.84974655320308
2025-05-11,90.2531390903249,104.45955526596676,97.80751509710788
2025-05-18,89.94830319039966,103.84256826929236,97.73733370702311
2025-05-25,90.42970848957742,103.58007562095534,98.00505221591533
2025-06-01,89.72323136499374,102.78380960557419,97.95201378522572
2025-06-08,89.91630717541749,102.23913510998797,97.93068048545135
2025-06-15,89.8778003206816,101.84756751097912,97.94824687706755
2025-06-22,89.92330078530127,101.24812223696955,98.32752415350869
